"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 18, 2017","111.23","111.20","112.20","110.87","8.31M","-0.47%"
"Apr 17, 2017","111.76","110.91","111.87","110.30","7.13M","1.41%"
"Apr 13, 2017","110.21","110.72","111.45","109.82","6.86M","-0.38%"
"Apr 12, 2017","110.63","110.50","111.70","110.31","8.10M","0.17%"
"Apr 11, 2017","110.44","111.40","111.79","109.46","10.01M","-1.13%"
"Apr 10, 2017","111.70","109.00","111.88","108.84","14.80M","2.49%"
"Apr 07, 2017","108.99","107.88","109.07","106.76","8.35M","0.88%"
"Apr 06, 2017","108.04","107.59","108.42","107.15","5.21M","0.56%"
"Apr 05, 2017","107.44","108.36","108.82","107.32","8.21M","-0.07%"
"Apr 04, 2017","107.52","107.87","108.26","106.88","6.48M","-0.53%"
"Apr 03, 2017","108.09","108.85","109.47","107.52","8.39M","0.24%"
"Mar 31, 2017","107.83","108.50","109.12","107.78","9.00M","-0.94%"
"Mar 30, 2017","108.85","109.73","110.45","108.66","10.59M","-0.60%"
"Mar 29, 2017","109.51","107.97","109.74","107.69","8.79M","1.59%"
"Mar 28, 2017","107.80","108.23","108.95","107.46","6.47M","-0.26%"
"Mar 27, 2017","108.08","106.65","108.19","106.51","7.71M","0.04%"
"Mar 24, 2017","108.04","108.40","109.13","107.23","7.58M","-0.19%"
"Mar 23, 2017","108.25","106.95","108.83","106.44","13.41M","2.04%"
"Mar 22, 2017","106.09","104.64","106.12","103.98","7.15M","0.95%"
"Mar 21, 2017","105.09","108.46","108.70","104.70","13.88M","-2.01%"
"Mar 20, 2017","107.25","106.23","108.20","105.94","12.45M","1.55%"
"Mar 17, 2017","105.61","105.17","106.50","104.86","8.78M","-0.02%"
"Mar 16, 2017","105.63","105.25","105.65","104.30","12.45M","1.87%"
"Mar 15, 2017","103.69","104.37","104.49","102.60","11.70M","-0.54%"
"Mar 14, 2017","104.25","104.61","106.00","103.82","7.75M","-0.88%"
"Mar 13, 2017","105.18","103.52","106.25","103.47","16.12M","1.73%"
"Mar 10, 2017","103.39","103.43","103.70","102.63","4.12M","0.15%"
"Mar 09, 2017","103.24","102.97","103.75","102.76","4.52M","0.02%"
"Mar 08, 2017","103.22","102.63","104.29","102.54","7.07M","0.57%"
"Mar 07, 2017","102.63","102.30","103.31","102.11","4.99M","0.31%"
"Mar 06, 2017","102.31","102.76","103.25","102.10","6.29M","-0.97%"
"Mar 03, 2017","103.31","102.99","103.42","102.44","6.32M","0.12%"
"Mar 02, 2017","103.19","103.80","104.58","102.77","7.98M","-0.82%"
"Mar 01, 2017","104.04","103.68","104.99","103.21","10.33M","1.11%"
"Feb 28, 2017","102.90","103.89","103.99","102.03","8.02M","-0.68%"
"Feb 27, 2017","103.60","102.50","103.83","102.22","6.87M","0.63%"
"Feb 24, 2017","102.95","101.39","103.00","101.30","7.36M","0.48%"
"Feb 23, 2017","102.46","104.72","104.86","101.82","10.10M","-1.67%"
"Feb 22, 2017","104.20","102.48","105.20","102.42","15.78M","2.04%"
"Feb 21, 2017","102.12","101.03","102.54","100.91","8.19M","1.59%"
"Feb 17, 2017","100.52","100.69","101.73","100.30","8.26M","-0.30%"
"Feb 16, 2017","100.82","101.86","102.10","100.50","7.46M","-0.72%"
"Feb 15, 2017","101.55","102.06","102.13","100.11","12.38M","-0.04%"
"Feb 14, 2017","101.59","103.14","103.60","100.90","10.24M","-1.46%"
"Feb 13, 2017","103.10","102.82","104.44","102.62","9.73M","0.72%"
"Feb 10, 2017","102.36","103.88","103.94","102.31","7.68M","-0.95%"
"Feb 09, 2017","103.34","103.33","104.18","102.56","8.44M","-0.22%"
"Feb 08, 2017","103.57","101.55","103.99","101.16","10.18M","2.72%"
"Feb 07, 2017","100.83","101.04","101.60","100.50","5.66M","-0.07%"
"Feb 06, 2017","100.90","100.17","101.71","100.02","6.87M","0.51%"
"Feb 03, 2017","100.39","101.50","101.56","100.30","6.20M","-0.45%"
"Feb 02, 2017","100.84","101.28","101.47","100.56","5.37M","-0.72%"
"Feb 01, 2017","101.57","102.07","102.38","100.87","5.74M","0.26%"
"Jan 31, 2017","101.31","100.24","102.09","100.06","7.53M","0.29%"
"Jan 30, 2017","101.02","101.20","101.46","100.09","8.62M","-1.03%"
"Jan 27, 2017","102.07","102.25","102.70","101.29","8.03M","-0.66%"
"Jan 26, 2017","102.75","103.92","104.57","102.17","12.50M","-1.26%"
"Jan 25, 2017","104.06","102.46","104.27","101.90","23.32M","2.59%"
"Jan 24, 2017","101.43","103.15","103.19","99.94","37.18M","3.07%"
"Jan 23, 2017","98.41","96.48","98.67","96.26","14.09M","2.45%"
"Jan 20, 2017","96.06","96.45","97.15","95.67","9.69M","-0.11%"
"Jan 19, 2017","96.17","96.42","96.70","95.58","7.09M","0.18%"
"Jan 18, 2017","96.00","96.27","96.27","95.26","6.61M","-0.12%"
"Jan 17, 2017","96.12","96.32","96.59","95.00","6.34M","-0.16%"
"Jan 13, 2017","96.27","95.95","97.38","95.76","10.70M","0.39%"
"Jan 12, 2017","95.90","96.85","96.85","94.80","8.42M","-1.07%"
"Jan 11, 2017","96.94","96.92","97.45","95.60","8.74M","0.20%"
"Jan 10, 2017","96.75","96.40","97.90","95.55","14.78M","2.14%"
"Jan 09, 2017","94.72","94.16","95.65","93.31","10.83M","0.88%"
"Jan 06, 2017","93.89","94.40","94.50","93.00","7.64M","-0.51%"
"Jan 05, 2017","94.37","91.91","94.81","91.64","16.82M","4.26%"
"Jan 04, 2017","90.51","88.98","90.89","88.58","11.49M","2.16%"
"Jan 03, 2017","88.60","89.00","89.00","88.08","8.79M","0.90%"
"Dec 30, 2016","87.81","87.57","88.10","87.20","7.21M","0.55%"
"Dec 29, 2016","87.33","87.82","88.20","87.16","5.47M","-0.05%"
"Dec 28, 2016","87.37","88.30","88.75","87.22","6.42M","-0.19%"
"Dec 27, 2016","87.54","86.72","87.94","86.71","5.23M","0.86%"
"Dec 23, 2016","86.79","86.62","87.68","86.62","6.36M","-0.01%"
"Dec 22, 2016","86.80","87.89","88.26","86.01","14.40M","-2.75%"
"Dec 21, 2016","89.25","89.96","90.43","89.25","9.04M","-0.66%"
"Dec 20, 2016","89.84","89.19","90.31","88.94","8.43M","1.02%"
"Dec 19, 2016","88.93","88.61","89.82","88.41","10.23M","0.29%"
"Dec 16, 2016","88.67","89.00","90.10","88.56","11.34M","-0.20%"
"Dec 15, 2016","88.85","90.00","90.60","88.74","19.22M","-2.57%"
"Dec 14, 2016","91.19","91.83","92.26","90.83","9.15M","-1.05%"
"Dec 13, 2016","92.16","92.80","93.73","91.87","10.49M","-0.34%"
"Dec 12, 2016","92.47","92.05","92.89","91.70","9.36M","-0.87%"
"Dec 09, 2016","93.28","92.51","93.64","92.28","9.18M","1.05%"
"Dec 08, 2016","92.31","91.80","93.08","91.03","10.92M","1.36%"
"Dec 07, 2016","91.07","90.52","91.65","89.50","13.24M","0.74%"
"Dec 06, 2016","90.40","91.56","91.93","89.96","7.79M","-0.65%"
"Dec 05, 2016","90.99","90.05","91.40","89.57","8.90M","0.56%"
"Dec 02, 2016","90.48","90.38","91.74","89.95","11.72M","0.69%"
"Dec 01, 2016","89.86","94.00","94.06","89.18","24.03M","-4.42%"
"Nov 30, 2016","94.02","95.28","95.48","93.30","11.45M","-1.02%"
"Nov 29, 2016","94.99","93.67","96.06","93.39","14.15M","1.31%"
"Nov 28, 2016","93.76","93.02","95.74","93.00","14.34M","0.81%"
"Nov 25, 2016","93.01","93.55","93.75","92.77","4.87M","-0.02%"
"Nov 23, 2016","93.03","92.53","93.40","91.45","11.74M","-0.19%"
"Nov 22, 2016","93.21","94.24","94.42","93.16","10.40M","-0.21%"
"Nov 21, 2016","93.41","94.05","94.66","93.00","8.96M","0.02%"
"Nov 18, 2016","93.39","94.85","95.30","92.67","10.03M","-0.72%"
"Nov 17, 2016","94.07","94.71","94.98","93.64","10.38M","1.30%"
"Nov 16, 2016","92.86","91.39","93.68","91.33","14.08M","2.04%"
"Nov 15, 2016","91.00","91.00","93.49","90.75","16.72M","1.37%"
"Nov 14, 2016","89.77","92.45","92.54","87.88","27.36M","-3.46%"
"Nov 11, 2016","92.99","93.86","94.09","91.10","23.73M","-1.43%"
"Nov 10, 2016","94.34","98.34","98.50","92.22","27.35M","-2.41%"
"Nov 09, 2016","96.67","97.38","98.58","95.80","20.95M","-3.18%"
"Nov 08, 2016","99.85","99.39","99.99","98.36","8.09M","0.50%"
"Nov 07, 2016","99.35","100.07","100.62","99.16","11.20M","1.82%"
"Nov 04, 2016","97.57","96.90","98.79","96.67","9.05M","-0.18%"
"Nov 03, 2016","97.75","98.04","99.30","96.46","17.41M","-0.77%"
"Nov 02, 2016","98.51","103.85","104.10","97.30","37.07M","-2.61%"
"Nov 01, 2016","101.15","100.43","101.24","99.21","21.29M","-0.53%"
"Oct 31, 2016","101.69","102.65","103.21","101.42","15.84M","-0.24%"
"Oct 28, 2016","101.93","102.35","103.05","101.55","8.48M","-0.44%"
"Oct 27, 2016","102.38","103.38","104.11","101.85","8.81M","-0.39%"
"Oct 26, 2016","102.78","103.68","104.00","102.70","7.58M","-1.38%"
"Oct 25, 2016","104.22","104.86","105.20","104.02","8.99M","-0.27%"
"Oct 24, 2016","104.50","104.98","105.30","103.55","10.90M","0.54%"
"Oct 21, 2016","103.94","103.70","103.94","102.75","8.07M","0.09%"
"Oct 20, 2016","103.85","104.20","104.74","103.57","7.11M","-0.08%"
"Oct 19, 2016","103.93","104.33","104.80","103.65","8.92M","0.57%"
"Oct 18, 2016","103.34","104.47","104.99","103.31","11.11M","0.49%"
"Oct 17, 2016","102.84","101.50","103.47","101.27","10.35M","0.97%"
"Oct 14, 2016","101.85","104.27","104.70","101.03","12.79M","-0.29%"
"Oct 13, 2016","102.15","102.06","102.55","99.00","22.39M","-1.42%"
"Oct 12, 2016","103.62","105.05","105.11","101.82","18.44M","-1.53%"
"Oct 11, 2016","105.23","107.89","107.97","104.75","14.92M","-2.93%"
"Oct 10, 2016","108.41","106.79","109.00","106.56","11.52M","2.27%"
"Oct 07, 2016","106.00","106.89","107.55","105.56","8.95M","-1.01%"
"Oct 06, 2016","107.08","107.30","107.51","106.19","9.89M","0.11%"
"Oct 05, 2016","106.96","105.87","107.45","105.66","13.18M","1.43%"
"Oct 04, 2016","105.45","105.93","106.23","105.05","11.07M","0.07%"
"Oct 03, 2016","105.38","105.45","106.29","104.98","10.85M","-0.39%"
"Sep 30, 2016","105.79","106.50","107.10","105.79","15.58M","0.23%"
"Sep 29, 2016","105.55","106.51","106.69","104.57","30.24M","-2.94%"
"Sep 28, 2016","108.75","108.44","109.87","107.16","16.37M","0.45%"
"Sep 27, 2016","108.26","106.52","108.49","106.37","17.56M","2.24%"
"Sep 26, 2016","105.89","106.52","107.06","105.30","16.81M","-1.69%"
"Sep 23, 2016","107.71","108.25","108.40","106.71","23.08M","-1.51%"
"Sep 22, 2016","109.36","107.57","109.76","107.48","35.63M","3.17%"
"Sep 21, 2016","106.00","102.46","106.19","102.21","23.00M","4.48%"
"Sep 20, 2016","101.45","102.94","103.73","100.93","12.86M","-1.53%"
"Sep 19, 2016","103.03","105.16","105.50","102.19","15.23M","-1.54%"
"Sep 16, 2016","104.64","104.00","105.39","103.86","20.36M","0.18%"
"Sep 15, 2016","104.45","102.62","104.48","102.53","20.84M","2.00%"
"Sep 14, 2016","102.40","100.08","102.59","100.02","19.60M","2.11%"
"Sep 13, 2016","100.28","100.38","101.49","98.84","20.00M","-0.52%"
"Sep 12, 2016","100.80","97.38","101.38","97.00","17.32M","1.18%"
"Sep 09, 2016","99.62","101.80","102.21","99.05","21.25M","-2.88%"
"Sep 08, 2016","102.57","101.93","103.78","101.63","15.48M","0.24%"
"Sep 07, 2016","102.32","103.84","104.00","102.26","15.76M","-1.41%"
"Sep 06, 2016","103.78","100.45","104.30","100.45","32.80M","4.56%"
"Sep 02, 2016","99.25","97.97","99.67","97.97","17.48M","1.88%"
"Sep 01, 2016","97.42","97.30","98.00","97.01","13.39M","0.24%"
"Aug 31, 2016","97.19","96.14","97.20","96.01","28.62M","1.24%"
"Aug 30, 2016","96.00","95.35","96.68","95.17","13.99M","1.18%"
"Aug 29, 2016","94.88","94.60","95.16","94.21","8.82M","-0.19%"
"Aug 26, 2016","95.06","94.15","95.45","94.08","14.13M","1.19%"
"Aug 25, 2016","93.94","93.75","94.69","93.12","13.04M","0.06%"
"Aug 24, 2016","93.88","95.68","96.30","93.56","12.73M","-1.99%"
"Aug 23, 2016","95.79","95.59","96.48","95.41","9.65M","0.15%"
"Aug 22, 2016","95.65","96.47","96.63","94.75","16.22M","-1.25%"
"Aug 19, 2016","96.86","96.91","97.24","96.34","14.27M","-0.14%"
"Aug 18, 2016","97.00","97.25","97.94","96.62","15.01M","0.00%"
"Aug 17, 2016","97.00","96.17","97.25","96.05","14.98M","0.35%"
"Aug 16, 2016","96.66","96.15","97.15","95.05","27.51M","-0.52%"
"Aug 15, 2016","97.17","98.28","98.86","96.82","33.81M","-1.10%"
"Aug 12, 2016","98.25","92.98","98.35","92.91","71.97M","7.06%"
"Aug 11, 2016","91.77","92.14","92.80","91.26","54.17M","5.08%"
"Aug 10, 2016","87.33","86.01","87.73","86.01","28.20M","2.45%"
"Aug 09, 2016","85.24","85.05","85.63","84.80","15.35M","0.28%"
"Aug 08, 2016","85.00","84.99","85.02","84.30","11.53M","0.48%"
"Aug 05, 2016","84.59","85.01","85.08","84.44","9.40M","-0.19%"
"Aug 04, 2016","84.75","83.75","84.98","83.69","10.73M","1.29%"
"Aug 03, 2016","83.67","83.30","83.84","83.17","5.37M","-0.16%"
"Aug 02, 2016","83.80","84.34","84.34","82.91","7.69M","-0.64%"
"Aug 01, 2016","84.34","82.79","84.80","82.59","13.40M","2.26%"
"Jul 29, 2016","82.48","83.37","83.42","81.94","8.71M","-0.77%"
"Jul 28, 2016","83.12","83.46","83.49","82.12","7.48M","0.02%"
"Jul 27, 2016","83.10","83.60","83.64","83.00","11.63M","-0.59%"
"Jul 26, 2016","83.59","82.86","83.63","82.63","7.71M","0.48%"
"Jul 25, 2016","83.19","84.47","84.79","82.61","13.19M","-1.54%"
"Jul 22, 2016","84.49","84.00","84.50","83.81","5.99M","0.37%"
"Jul 21, 2016","84.18","84.71","85.00","83.66","10.19M","-0.28%"
"Jul 20, 2016","84.42","83.27","84.70","83.23","13.99M","1.99%"
"Jul 19, 2016","82.77","82.48","83.69","82.05","9.80M","0.15%"
"Jul 18, 2016","82.65","80.60","82.79","80.60","12.11M","1.72%"
"Jul 15, 2016","81.25","81.78","82.49","80.97","8.92M","-0.60%"
"Jul 14, 2016","81.74","81.18","82.24","80.86","9.36M","1.45%"
"Jul 13, 2016","80.57","81.83","81.88","80.37","10.74M","-1.43%"
"Jul 12, 2016","81.74","81.79","82.88","81.51","15.29M","0.34%"
"Jul 11, 2016","81.46","79.33","81.90","79.24","17.42M","3.13%"
"Jul 08, 2016","78.99","78.44","79.35","77.80","14.03M","-0.45%"
"Jul 07, 2016","79.35","79.00","79.49","78.71","6.82M","0.90%"
"Jul 06, 2016","78.64","78.47","78.82","77.68","7.74M","-0.42%"
"Jul 05, 2016","78.97","79.04","79.55","78.37","6.85M","-0.85%"
"Jul 01, 2016","79.65","79.12","80.05","79.12","7.27M","0.15%"
"Jun 30, 2016","79.53","78.31","79.76","78.28","12.49M","1.91%"
"Jun 29, 2016","78.04","76.98","78.48","76.90","11.46M","2.31%"
"Jun 28, 2016","76.28","75.50","76.60","75.50","11.27M","2.76%"
"Jun 27, 2016","74.23","75.80","76.29","73.30","15.25M","-2.70%"
"Jun 24, 2016","76.29","76.83","77.50","75.43","18.22M","-3.60%"
"Jun 23, 2016","79.14","79.16","79.46","78.55","8.28M","0.52%"
"Jun 22, 2016","78.73","79.04","79.12","78.21","8.17M","0.14%"
"Jun 21, 2016","78.62","78.75","79.08","78.40","8.88M","0.60%"
"Jun 20, 2016","78.15","77.90","78.79","77.84","9.63M","1.49%"
"Jun 17, 2016","77.00","78.45","78.45","76.48","15.58M","-1.62%"
"Jun 16, 2016","78.27","77.84","78.40","76.20","13.57M","-0.15%"
"Jun 15, 2016","78.39","78.31","78.77","77.51","14.73M","0.80%"
"Jun 14, 2016","77.77","76.89","78.45","76.75","22.36M","3.07%"
"Jun 13, 2016","75.45","75.25","76.45","74.85","11.30M","-0.62%"
"Jun 10, 2016","75.92","76.43","77.05","75.76","10.42M","-2.11%"
"Jun 09, 2016","77.56","77.39","78.07","76.78","8.99M","-0.10%"
"Jun 08, 2016","77.64","78.00","78.53","77.38","11.61M","-0.26%"
"Jun 07, 2016","77.84","78.19","78.37","77.32","12.88M","-0.28%"
"Jun 06, 2016","78.06","77.11","78.33","76.70","19.17M","1.88%"
"Jun 03, 2016","76.62","77.24","77.80","75.71","23.69M","-0.88%"
"Jun 02, 2016","77.30","76.65","77.75","76.56","45.38M","0.80%"
"Jun 01, 2016","76.69","79.15","80.14","76.55","62.53M","-6.48%"
"May 31, 2016","82.00","81.00","82.03","80.20","78.86M","1.27%"
"May 27, 2016","80.97","78.49","81.00","78.39","24.55M","3.34%"
"May 26, 2016","78.35","76.99","78.86","76.80","26.97M","3.65%"
"May 25, 2016","75.59","78.53","79.20","74.12","49.69M","-6.82%"
"May 24, 2016","81.12","79.17","81.31","79.07","16.71M","2.68%"
"May 23, 2016","79.00","78.95","79.50","78.60","7.19M","0.27%"
"May 20, 2016","78.79","79.07","79.45","78.35","11.04M","0.60%"
"May 19, 2016","78.32","78.65","79.26","77.60","8.32M","-0.90%"
"May 18, 2016","79.03","78.71","80.00","78.47","9.09M","-0.40%"
"May 17, 2016","79.35","79.83","80.20","79.31","10.97M","0.08%"
"May 16, 2016","79.29","77.86","79.93","77.59","11.66M","2.76%"
"May 13, 2016","77.16","78.83","79.16","76.97","10.08M","-2.53%"
"May 12, 2016","79.16","80.01","80.45","78.32","8.79M","-0.80%"
"May 11, 2016","79.80","79.43","80.48","79.41","11.07M","0.10%"
"May 10, 2016","79.72","79.79","79.98","79.15","9.32M","0.39%"
"May 09, 2016","79.41","78.94","79.98","78.89","11.80M","0.27%"
"May 06, 2016","79.20","78.35","79.72","78.25","12.86M","0.47%"
"May 05, 2016","78.83","79.52","79.94","78.10","27.95M","3.97%"
"May 04, 2016","75.82","75.64","75.91","75.01","14.33M","-0.12%"
"May 03, 2016","75.91","75.96","76.27","75.42","8.02M","-0.91%"
"May 02, 2016","76.61","76.89","77.00","75.94","7.72M","-0.43%"
"Apr 29, 2016","76.94","76.81","77.28","75.66","10.12M","0.71%"
"Apr 28, 2016","76.40","77.65","77.90","76.09","9.96M","-1.61%"
"Apr 27, 2016","77.65","78.30","78.62","76.57","11.49M","-1.22%"
"Apr 26, 2016","78.61","78.85","79.56","77.80","9.63M","-0.29%"
"Apr 25, 2016","78.84","79.80","79.84","78.68","9.21M","-1.31%"
"Apr 22, 2016","79.89","80.12","85.89","79.16","8.65M","-1.10%"
"Apr 21, 2016","80.78","81.08","81.78","80.20","8.82M","-0.53%"
"Apr 20, 2016","81.21","79.00","81.73","78.99","14.91M","2.20%"
"Apr 19, 2016","79.46","79.20","80.48","78.47","14.74M","0.57%"
"Apr 18, 2016","79.01","78.52","79.12","77.71","7.77M","0.05%"
"Apr 15, 2016","78.97","79.45","79.75","78.46","11.71M","-0.80%"
"Apr 14, 2016","79.61","79.31","79.86","78.36","12.61M","-0.04%"
"Apr 13, 2016","79.64","78.74","79.72","78.50","14.15M","2.29%"
"Apr 12, 2016","77.86","78.00","78.24","76.87","7.12M","0.19%"
"Apr 11, 2016","77.71","78.07","78.59","77.43","7.90M","0.31%"
"Apr 08, 2016","77.47","78.27","78.76","76.62","8.40M","-0.18%"
"Apr 07, 2016","77.61","77.60","78.60","77.18","10.94M","-1.36%"
"Apr 06, 2016","78.68","77.30","79.15","77.19","9.07M","1.76%"
"Apr 05, 2016","77.32","78.20","78.30","76.91","9.60M","-2.23%"
"Apr 04, 2016","79.08","78.33","79.55","78.32","9.82M","0.44%"
"Apr 01, 2016","78.73","78.24","79.02","78.20","9.26M","-0.38%"
"Mar 31, 2016","79.03","78.50","79.84","78.41","11.32M","0.22%"
"Mar 30, 2016","78.86","79.01","79.55","78.54","10.70M","1.00%"
"Mar 29, 2016","78.08","75.60","78.24","75.57","12.54M","2.09%"
"Mar 28, 2016","76.48","76.45","76.89","74.90","6.08M","0.82%"
"Mar 24, 2016","75.86","75.15","76.15","73.53","8.83M","-0.91%"
"Mar 23, 2016","76.56","78.16","78.98","76.15","10.81M","-2.07%"
"Mar 22, 2016","78.18","77.00","78.55","76.91","9.15M","0.09%"
"Mar 21, 2016","78.11","77.09","79.68","76.94","15.49M","2.44%"
"Mar 18, 2016","76.25","74.97","76.30","74.71","13.35M","2.69%"
"Mar 17, 2016","74.25","73.76","74.37","73.51","9.42M","1.02%"
"Mar 16, 2016","73.50","72.01","73.66","71.86","7.70M","1.76%"
"Mar 15, 2016","72.23","72.62","72.84","71.75","8.37M","-1.53%"
"Mar 14, 2016","73.35","74.01","74.42","72.89","11.07M","-0.89%"
"Mar 11, 2016","74.01","72.58","74.01","72.22","11.22M","2.83%"
"Mar 10, 2016","71.97","72.50","73.05","70.61","11.25M","-0.64%"
"Mar 09, 2016","72.43","71.59","72.61","70.68","7.28M","1.91%"
"Mar 08, 2016","71.07","72.40","72.65","70.96","8.67M","-2.50%"
"Mar 07, 2016","72.89","72.20","73.98","72.00","11.24M","0.93%"
"Mar 04, 2016","72.22","70.96","72.96","70.72","10.76M","1.69%"
"Mar 03, 2016","71.02","71.31","72.59","70.46","11.60M","-0.32%"
"Mar 02, 2016","71.25","72.04","72.04","70.75","10.50M","0.55%"
"Mar 01, 2016","70.86","70.02","71.84","69.86","14.01M","2.98%"
"Feb 29, 2016","68.81","67.64","70.58","67.56","17.98M","2.84%"
"Feb 26, 2016","66.91","68.09","68.83","66.86","12.08M","0.38%"
"Feb 25, 2016","66.66","65.67","66.72","64.66","14.69M","-0.85%"
"Feb 24, 2016","67.23","66.17","67.69","65.21","10.78M","0.39%"
"Feb 23, 2016","66.97","68.50","68.66","66.47","12.93M","-2.72%"
"Feb 22, 2016","68.84","68.30","69.53","67.98","13.41M","2.32%"
"Feb 19, 2016","67.28","66.80","67.75","66.09","12.33M","1.14%"
"Feb 18, 2016","66.52","67.00","68.50","66.23","14.55M","0.21%"
"Feb 17, 2016","66.38","67.17","67.39","65.68","14.46M","0.14%"
"Feb 16, 2016","66.29","64.42","66.89","64.04","21.74M","8.87%"
"Feb 12, 2016","60.89","61.27","62.78","60.28","13.67M","0.53%"
"Feb 11, 2016","60.57","60.25","61.63","59.85","15.01M","-1.96%"
"Feb 10, 2016","61.78","61.90","63.09","60.87","9.00M","0.64%"
"Feb 09, 2016","61.39","60.11","62.22","59.25","12.74M","0.47%"
"Feb 08, 2016","61.10","60.90","62.05","60.45","16.16M","-2.46%"
"Feb 05, 2016","62.64","64.71","64.86","62.18","12.84M","-3.42%"
"Feb 04, 2016","64.86","64.33","65.72","63.10","22.91M","2.24%"
"Feb 03, 2016","63.44","65.60","65.73","60.87","31.92M","-2.53%"
"Feb 02, 2016","65.09","67.05","67.74","64.66","19.15M","-2.89%"
"Feb 01, 2016","67.03","66.50","67.70","65.35","16.21M","0.00%"
"Jan 29, 2016","67.03","67.98","68.93","65.40","25.59M","0.16%"
"Jan 28, 2016","66.92","72.55","73.15","66.67","33.17M","-3.77%"
"Jan 27, 2016","69.54","69.96","71.42","68.75","18.26M","-0.33%"
"Jan 26, 2016","69.77","69.01","70.19","68.88","11.47M","0.07%"
"Jan 25, 2016","69.72","70.80","70.80","69.02","14.78M","-0.92%"
"Jan 22, 2016","70.37","72.51","73.34","69.89","15.83M","-0.49%"
"Jan 21, 2016","70.72","68.78","71.65","67.14","16.58M","2.93%"
"Jan 20, 2016","68.71","68.03","69.11","65.34","19.46M","-2.02%"
"Jan 19, 2016","70.13","71.94","72.31","69.81","17.42M","0.78%"
"Jan 15, 2016","69.59","68.70","71.00","67.54","20.72M","-3.68%"
"Jan 14, 2016","72.25","70.29","72.72","68.27","17.72M","2.79%"
"Jan 13, 2016","70.29","72.77","73.24","70.22","12.48M","-3.29%"
"Jan 12, 2016","72.68","71.45","72.77","71.00","13.46M","3.95%"
"Jan 11, 2016","69.92","71.29","71.73","69.02","16.96M","-1.24%"
"Jan 08, 2016","70.80","74.33","74.66","70.67","20.81M","-2.64%"
"Jan 07, 2016","72.72","73.29","75.50","71.54","27.29M","-5.96%"
"Jan 06, 2016","77.33","77.12","78.48","76.97","11.57M","-1.65%"
"Jan 05, 2016","78.63","77.92","78.68","77.26","14.26M","2.53%"
"Jan 04, 2016","76.69","78.18","78.31","75.18","23.07M","-5.64%"
"Dec 31, 2015","81.27","81.48","82.17","81.25","6.74M","-0.50%"
"Dec 30, 2015","81.68","82.95","83.11","81.50","6.98M","-1.90%"
"Dec 29, 2015","83.26","82.50","83.51","82.41","6.94M","1.36%"
"Dec 28, 2015","82.14","82.56","82.75","81.52","9.32M","-1.88%"
"Dec 24, 2015","83.71","84.56","84.80","83.41","3.78M","-1.29%"
"Dec 23, 2015","84.80","85.05","85.09","83.72","11.24M","-0.05%"
"Dec 22, 2015","84.84","82.89","85.10","82.89","12.78M","2.38%"
"Dec 21, 2015","82.87","83.15","83.73","82.43","8.09M","0.27%"
"Dec 18, 2015","82.65","83.20","83.75","82.03","12.17M","-1.09%"
"Dec 17, 2015","83.56","85.00","85.32","82.85","13.00M","-1.26%"
"Dec 16, 2015","84.63","83.30","85.05","83.00","16.58M","2.59%"
"Dec 15, 2015","82.49","81.06","83.39","80.90","13.05M","2.38%"
"Dec 14, 2015","80.57","80.15","80.76","78.99","12.08M","1.04%"
"Dec 11, 2015","79.74","82.85","83.05","79.42","20.79M","-5.44%"
"Dec 10, 2015","84.33","83.34","84.34","82.85","10.47M","1.09%"
"Dec 09, 2015","83.42","84.37","85.20","82.97","21.92M","-1.14%"
"Dec 08, 2015","84.38","82.77","84.67","82.61","14.67M","-0.45%"
"Dec 07, 2015","84.76","84.80","85.13","84.20","11.88M","-0.11%"
"Dec 04, 2015","84.85","82.58","85.00","82.42","15.55M","2.74%"
"Dec 03, 2015","82.59","85.05","85.10","82.10","23.03M","-2.84%"
"Dec 02, 2015","85.00","84.27","85.82","84.25","36.61M","1.19%"
"Dec 01, 2015","84.00","83.77","84.39","83.50","26.24M","-0.10%"
"Nov 30, 2015","84.08","81.50","84.47","81.38","97.91M","3.32%"
"Nov 27, 2015","81.38","80.57","81.41","79.28","12.60M","-0.40%"
"Nov 25, 2015","81.71","80.91","82.67","80.82","16.33M","1.05%"
"Nov 24, 2015","80.86","80.85","81.11","79.27","15.28M","-0.55%"
"Nov 23, 2015","81.31","80.45","82.19","79.97","18.77M","1.70%"
"Nov 20, 2015","79.95","78.44","80.78","78.40","21.03M","2.67%"
"Nov 19, 2015","77.87","78.06","79.15","77.40","15.69M","0.23%"
"Nov 18, 2015","77.69","78.25","78.31","76.15","16.74M","-0.56%"
"Nov 17, 2015","78.13","78.90","79.14","77.47","12.47M","-0.22%"
"Nov 16, 2015","78.30","75.83","78.75","75.77","17.05M","3.23%"
"Nov 13, 2015","75.85","77.15","78.00","75.64","24.24M","-3.69%"
"Nov 12, 2015","78.76","78.99","80.50","78.45","18.84M","-1.37%"
"Nov 11, 2015","79.85","82.28","82.49","78.12","29.64M","-1.94%"
"Nov 10, 2015","81.43","81.10","82.43","79.62","22.00M","0.06%"
"Nov 09, 2015","81.38","83.44","83.47","80.22","19.09M","-2.67%"
"Nov 06, 2015","83.61","85.53","86.35","80.77","38.53M","-2.07%"
"Nov 05, 2015","85.38","85.22","86.42","84.20","20.66M","-0.02%"
